ANO;MES;PERFIL_CARGA;TIPO_MERCADORIA;MOVIMENTACAO;NAVEGACAO;TIPO_INSTALACAO;TOTAL_TONELADAS;TOTAL_TEU;TOTAL_UNIDADE
2022;5;CONTEINER;DIESEL;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;56.010;0;0
2022;5;CONTEINER;DIESEL S 500;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;456.366;0;0
2022;5;CONTEINER;DIESEL S10;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;20.091;0;0
2022;5;CONTEINER;ETANOL;;IMPORT/EXPORT/CABOTAGEM;PORTO ORGANIZADO;74.779;0;0
2022;5;CONTEINER;FARELO;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;1.490.073;0;0
2022;5;CONTEINER;FARELO;;EXPORTACAO/LONGO CURSO;TUP;2.657.338;0;0
2022;5;CONTEINER;FARELO DE SOJA;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;2.501.604;0;0
2022;5;CONTEINER;FARELO DE SOJA;;EXPORTACAO/LONGO CURSO;TUP;2.215.067;0;0
2022;5;CONTEINER;GASOL/DIESEL MARIT/500;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;110.829;0;0
2022;5;CONTEINER;GASOLINA;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;160.171;0;0
2022;5;CONTEINER;GASOLINA;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;105.370;0;0
2022;5;CONTEINER;GASOLINA DIESEL S500 S10;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;123.767;0;0
2022;5;CONTEINER;MILHO;;EXPORTACAO/LONGO CURSO;TUP;2.247.076;0;0
2022;5;CONTEINER;OLEO COMBUSTIVEL;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;1.132.754;0;0
2022;5;CONTEINER;OLEO DIESEL;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;56.610;0;0
2022;5;CONTEINER;OUTROS;;EXPORTACAO/LONGO CURSO;TUP;0;0;0
2022;5;CONTEINER;PAPEL CELULOSE;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;321.100;160550;156
2022;5;CONTEINER;PELLETS;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;109.056;0;0
2022;5;CONTEINER;SODA CAUSTICA;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;4.642;0;0
2022;5;CONTEINER;SOJA;;EXPORTACAO/CABOTAGEM;TUP;890.500;0;0
2022;5;CONTEINER;SOJA;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;6.347.339;0;0
2022;5;CONTEINER;SOJA;;EXPORTACAO/LONGO CURSO;TUP;34.652.173;0;0
2022;5;CONTEINER;SOJA A GRANEL;;EXPORTACAO/LONGO CURSO;TUP;5.144.389;0;0
2022;5;CONTEINER;SOJA GRANEL;;EXPORTACAO/LONGO CURSO;TUP;1.472.500;0;0
2022;5;CONTEINER;SOJA GRAOS;;EXPORTACAO/LONGO CURSO;TUP;565.792;0;0
2022;5;CONTEINER;SUCO;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;2.877.032;0;0
2022;5;CONTEINER;SUCO;;EXPORTACAO/LONGO CURSO;TUP;199.701;0;0
2022;5;CONTEINER;TETRAMERO/NONENO;;IMPORT/EXPORT/LONGO CURSO;PORTO ORGANIZADO;142.756;0;0
2022;5;CONTEINER;VEICULOS;;EXPORTACAO/LONGO CURSO;TUP;39.328;11252;239
2022;5;CONTEINER;VEICULOS E MAQUINAS;;EXPORTACAO/LONGO CURSO;TUP;33.336;22960;104
2022;5;CONTEINER;VEICULOS/MAQUINAS/CAMINHOES;;EXPORTACAO/LONGO CURSO;TUP;17.088;6280;55
2022;5;CONTEINER;VOLUMES;;EXPORTACAO/LONGO CURSO;TUP;308.180;152670;19703
2022;5;GRANEIS DE ORIGEM VEGETAL;AUTOS/MAQUINAS/VLS/MAFF S;;IMPORT/EXPORT/LONGO CURSO;TUP;20.377;15288;120
2022;5;GRANEIS DE ORIGEM VEGETAL;CARGA GERAL;;IMPORTACAO/LONGO CURSO;TUP;3.313;80;25
2022;5;GRANEIS DE ORIGEM VEGETAL;CC;;EXPORTACAO/LONGO CURSO;TUP;0;0;0
2022;5;GRANEIS DE ORIGEM VEGETAL;CC;;IMPORT/EXPORT/CABOTAGEM;TUP;0;0;0
2022;5;GRANEIS DE ORIGEM VEGETAL;CC;;IMPORT/EXPORT/LONGO CURSO;TUP;21.612;13090;77
2022;5;GRANEIS DE ORIGEM VEGETAL;CC/VAR;;IMPORT/EXPORT/LONGO CURSO;TUP;31.025;12818;136
2022;5;GRANEIS DE ORIGEM VEGETAL;CC/VOL/VCL;;IMPORT/EXPORT/LONGO CURSO;TUP;25.547;9954;63
2022;5;GRANEIS DE ORIGEM VEGETAL;CONTAINER;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;464.235;0;0
2022;5;GRANEIS DE ORIGEM VEGETAL;CONTAINER;;EXPORTACAO/LONGO CURSO;TUP;343.926;0;0
2022;5;GRANEIS DE ORIGEM VEGETAL;CONTAINER;;IMPORT/EXPORT/LONGO CURSO;TUP;0;0;0
2022;5;GRANEIS DE ORIGEM VEGETAL;CONTAINERES;;IMPORT/EXPORT/CABOTAGEM;TUP;0;0;0
2022;5;GRANEIS DE ORIGEM VEGETAL;CONTAINERES;;IMPORT/EXPORT/LONGO CURSO;TUP;0;0;0
2022;5;GRANEIS DE ORIGEM VEGETAL;CONTAINERS;;EXPORTACAO/LONGO CURSO;TUP;0;0;0
2022;5;GRANEIS DE ORIGEM VEGETAL;CONTAINERS;;IMPORT/EXPORT/CABOTAGEM;TUP;0;0;0
2022;5;GRANEIS DE ORIGEM VEGETAL;CONTAINERS;;IMPORT/EXPORT/LONGO CURSO;TUP;88;5;5
2022;5;GRANEIS DE ORIGEM VEGETAL;CONTEINER;;EXPORTACAO/LONGO CURSO;TUP;0;0;0
2022;5;GRANEIS DE ORIGEM VEGETAL;CONTEINER;;IMPORT/EXPORT/CABOTAGEM;TUP;0;0;0
2022;5;GRANEIS DE ORIGEM VEGETAL;CONTEINER;;IMPORT/EXPORT/LONGO CURSO;TUP;893;29;9
2022;5;GRANEIS DE ORIGEM VEGETAL;CONTEINER S;;IMPORT/EXPORT/CABOTAGEM;TUP;0;0;0
2022;5;GRANEIS DE ORIGEM VEGETAL;CONTEINER/MAFIS;;IMPORT/EXPORT/LONGO CURSO;TUP;10.978;5176;48
2022;5;GRANEIS DE ORIGEM VEGETAL;CONTEINERES;;EXPORTACAO/LONGO CURSO;TUP;0;0;0
2022;5;GRANEIS DE ORIGEM VEGETAL;CONTEINERES;;IMPORT/EXPORT/CABOTAGEM;TUP;0;0;0
2022;5;GRANEIS DE ORIGEM VEGETAL;CONTEINERES;;IMPORT/EXPORT/LONGO CURSO;TUP;0;0;0
2022;5;GRANEIS DE ORIGEM VEGETAL;CONTEINERES;;IMPORTACAO/LONGO CURSO;TUP;0;0;0
2022;5;GRANEIS DE ORIGEM VEGETAL;CONTEINERS;;EXPORTACAO/LONGO CURSO;TUP;0;0;0
2022;5;GRANEIS DE ORIGEM VEGETAL;CONTEINERS;;IMPORT/EXPORT/CABOTAGEM;TUP;0;0;0
2022;5;GRANEIS DE ORIGEM VEGETAL;CONTEINERS;;IMPORT/EXPORT/LONGO CURSO;TUP;14.111;9540;70
2022;5;GRANEIS DE ORIGEM VEGETAL;CONTEINERS;;IMPORTACAO/LONGO CURSO;TUP;0;0;0
2022;5;GRANEIS DE ORIGEM VEGETAL;SODA / ORTOXILENO / XILENO / EZOLEM / AGUARRAZ / PLURACT;;IMPORT/EXPORT/CABOTAGEM;PORTO ORGANIZADO;282.225;0;0
2022;5;GRANEIS DE ORIGEM VEGETAL;SODA CAUSTICA;;IMPORT/EXPORT/LONGO CURSO;PORTO ORGANIZADO;142.756;0;0
2022;5;GRANEIS DE ORIGEM VEGETAL;VEICULO E MAQUINAS;;IMPORT/EXPORT/LONGO CURSO;TUP;79.551;56450;350
2022;5;GRANEIS DE ORIGEM VEGETAL;VEICULOS;;EXPORTACAO/LONGO CURSO;TUP;36.668;17640;140
2022;5;GRANEIS DE ORIGEM VEGETAL;VEICULOS;;IMPORT/EXPORT/LONGO CURSO;TUP;46.894;21467;221
2022;5;GRANEIS DE ORIGEM VEGETAL;VEICULOS / MAQUINAS;;IMPORT/EXPORT/LONGO CURSO;TUP;65.542;40365;495
2022;5;GRANEIS DE ORIGEM VEGETAL;VEICULOS / MAQUINAS/VRS;;IMPORT/EXPORT/LONGO CURSO;TUP;45.191;22144;528
2022;5;GRANEIS DE ORIGEM VEGETAL;VEICULOS E MAQUINAS;;IMPORT/EXPORT/LONGO CURSO;TUP;134.541;28886;936
2022;5;GRANEIS DE ORIGEM VEGETAL;VEICULOS/MAQUINAS;;IMPORT/EXPORT/LONGO CURSO;TUP;23.064;12408;96
2022;5;GRANEIS DE ORIGEM VEGETAL;VEICULOS/MAQUINAS/VOL;;IMPORT/EXPORT/LONGO CURSO;TUP;79.904;53410;200
2022;5;LIQUIDOS A GRANEL;BUNKER;;EXPORTACAO/LONGO CURSO;TUP;986.897;0;0
2022;5;LIQUIDOS A GRANEL;VEICULOS/MAQUINAS/MAFF S/VLS;;IMPORT/EXPORT/LONGO CURSO;TUP;24.002;9156;198
2022;5;LIQUIDOS A GRANEL;;;IMPORTACAO/LONGO CURSO;TUP;1.160.807;0;0
2022;6;CARGA GERAL;2 ETIL ACRILATO DE BUTILA FENOL ESTIRENO;;IMPORT/EXPORT/LONGO CURSO;PORTO ORGANIZADO;951.376;0;0
2022;6;CARGA GERAL;2 ETIL ACRILATO DE BUTILA FENOL ESTIRENO;;IMPORT/EXPORT/LONGO CURSO;TUP;62.046;0;0
2022;6;CARGA GERAL;A D N / N E O F L O;;IMPORT/EXPORT/LONGO CURSO;PORTO ORGANIZADO;371.531;0;0
2022;6;CARGA GERAL;A D N / N E O F L O;;IMPORT/EXPORT/LONGO CURSO;TUP;151.990;0;0
2022;6;CARGA GERAL;ACIDO ACETICO;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;1.639.572;0;0
2022;6;CARGA GERAL;ACIDO ACRILICO / ACRILATO DE BUTILA;;IMPORTACAO/CABOTAGEM;PORTO ORGANIZADO;72.598;0;0
2022;6;CARGA GERAL;ACIDO ACRILICO / ACRILATO DE BUTILA;;IMPORTACAO/CABOTAGEM;TUP;11.169;0;0
2022;6;CARGA GERAL;ACIDO FOSFORICO;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;121.834;0;0
2022;6;CARGA GERAL;ACIDO SULFURICO;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;339.319;0;0
2022;6;CARGA GERAL;ACRILATO DE BUTILA;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;378.201;0;0
2022;6;CARGA GERAL;AROMATICOS;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;368.797;0;0
2022;6;CARGA GERAL;BAGS SODA CAUSTICA;;IMPORTACAO/CABOTAGEM;TUP;150.450;150025;650
2022;6;CARGA GERAL;BARRILHA;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;166.385;0;0
2022;6;CARGA GERAL;CAN 27;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;143.747;0;0
2022;6;CARGA GERAL;CC;;IMPORT/EXPORT/LONGO CURSO;PORTO ORGANIZADO;221.840;0;0
2022;6;CARGA GERAL;CC;;IMPORT/EXPORT/LONGO CURSO;TUP;66.552;0;0
2022;6;CARGA GERAL;CLORETO;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;507.254;0;0
2022;6;CARGA GERAL;CLORETO DE POTASSIO;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;4.589.174;0;0
2022;6;CARGA GERAL;CLORETO DE POTASSIO;;IMPORTACAO/LONGO CURSO;TUP;2.155.137;0;0
2022;6;CARGA GERAL;CLORETRO DE POTASSIO;;IMPORTACAO/LONGO CURSO;TUP;1.581.449;0;0
2022;6;CARGA GERAL;CONTAINER;;IMPORT/EXPORT/LONGO CURSO;TUP;0;0;0
2022;6;CARGA GERAL;CONTEINERES;;IMPORT/EXPORT/LONGO CURSO;TUP;0;0;0
2022;6;CARGA GERAL;CONTEINERES;;IMPORTACAO/LONGO CURSO;TUP;26.951;3003;649
2022;6;CARGA GERAL;CUMENO;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;599.212;0;0
2022;6;CARGA GERAL;CUMENO / UAN;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;348.500;0;0
2022;6;CARGA GERAL;CUMENO/SODA CAUSTICA LIQUIDA;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;599.212;0;0
2022;6;CARGA GERAL;DIESEL S10;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;86.144;0;0
2022;6;CARGA GERAL;DIESEL S500;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;1.277.146;0;0
2022;6;CARGA GERAL;E T I L B E N Z E N O;;IMPORTACAO/CABOTAGEM;PORTO ORGANIZADO;72.598;0;0
2022;6;CARGA GERAL;E T I L B E N Z E N O;;IMPORTACAO/CABOTAGEM;TUP;11.169;0;0
2022;6;CARGA GERAL;EDC;;IMPORT/EXPORT/CABOTAGEM;PORTO ORGANIZADO;80.936;0;0
2022;6;CARGA GERAL;ESOLEM / AGUARRAZ;;IMPORT/EXPORT/CABOTAGEM;PORTO ORGANIZADO;131.008;0;0
2022;6;CARGA GERAL;ETIL BENZENO;;IMPORT/EXPORT/CABOTAGEM;PORTO ORGANIZADO;286.062;0;0
2022;6;CARGA GERAL;ETIL BENZENO;;IMPORT/EXPORT/CABOTAGEM;TUP;266.991;0;0
2022;6;CARGA GERAL;EZOLEN AGUARRAIS;;IMPORTACAO/CABOTAGEM;PORTO ORGANIZADO;59.920;0;0
2022;6;CARGA GERAL;FERTILIZANTE;;IMPORTACAO/LONGO CURSO;TUP;1.502.664;0;0
2022;6;CARGA GERAL;G L P;;IMPORTACAO/CABOTAGEM;PORTO ORGANIZADO;12.593;0;0
2022;6;CARGA GERAL;GASOLINA;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;3.478.276;0;0
2022;6;CARGA GERAL;GLP;;IMPORTACAO/CABOTAGEM;PORTO ORGANIZADO;97.504;0;0
2022;6;CARGA GERAL;GLP;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;139.075;0;0
2022;6;CARGA GERAL;H E X E N E;;IMPORT/EXPORT/LONGO CURSO;PORTO ORGANIZADO;128.255;0;0
2022;6;CARGA GERAL;MEG;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;4.168;0;0
2022;6;CARGA GERAL;METANOL;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;243.885;0;0
2022;6;CARGA GERAL;N PROPANOL;;IMPORT/EXPORT/LONGO CURSO;PORTO ORGANIZADO;2.031.007;0;0
2022;6;CARGA GERAL;N PROPANOL;;IMPORT/EXPORT/LONGO CURSO;TUP;124.092;0;0
2022;6;CARGA GERAL;N PROPANOL;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;378.201;0;0
2022;6;CARGA GERAL;NAFTA;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;368.797;0;0
2022;6;CARGA GERAL;NITRABOR/CAN 27;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;288.768;0;0
2022;6;CARGA GERAL;NITRAMOR / NPK;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;943.073;0;0
2022;6;CARGA GERAL;NITRATO DE AMONIO / KCL;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;1.076.264;0;0
2022;6;CARGA GERAL;NPK;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;1.036.207;0;0
2022;6;CARGA GERAL;NYTEX 4700 S90 NYTRO ORION AMODRIL 1000;;IMP. LONGO CURSO/EXP. CABOTAGE;PORTO ORGANIZADO;174.817;0;0
2022;6;CARGA GERAL;O LUBRIFICANTE;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;599.212;0;0
2022;6;CARGA GERAL;OELO DIESELS10;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;591.566;0;0
2022;6;CARGA GERAL;OLEO DE PALMA ESTEARINA;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;162.934;0;0
2022;6;CARGA GERAL;OLEO DIESEL;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;674.532;0;0
2022;6;CARGA GERAL;OLEO DIESEL S10;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;591.566;0;0
2022;6;CARGA GERAL;OLEO DIESELS10;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;65.271;0;0
2022;6;CARGA GERAL;OLEO DIESESL S10 / S500;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;1.277.146;0;0
2022;6;CARGA GERAL;OLEO LUBRIFICANTE;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;378.201;0;0
2022;6;CARGA GERAL;OLEO LUBRIFICANTE NH20/NH140/NH400OLEO ISOLANTE ISOVOLT;;IMPORTACAO/CABOTAGEM;PORTO ORGANIZADO;34.993;0;0
2022;6;CARGA GERAL;OLEO VEGETAL;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;40.060;0;0
2022;6;CARGA GERAL;ORTOXILENO / XILENO / PLURACT 9 AGUARRAIS;;IMPORT/EXPORT/CABOTAGEM;PORTO ORGANIZADO;131.008;0;0
2022;6;CARGA GERAL;ORTOXILENO / XILENO/PLURACT9;;IMPORTACAO/CABOTAGEM;PORTO ORGANIZADO;59.920;0;0
2022;6;CARGA GERAL;P D Q S;;IMPORT/EXPORT/LONGO CURSO;PORTO ORGANIZADO;951.376;0;0
2022;6;CARGA GERAL;P D Q S;;IMPORT/EXPORT/LONGO CURSO;TUP;62.046;0;0
2022;6;CARGA GERAL;P D Q S;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;378.201;0;0
2022;6;CARGA GERAL;PKO PKS OLEO DE PALMA ESTEARINA;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;162.934;0;0
2022;6;CARGA GERAL;PRODUTOS DIVERSOS;;IMPORT/EXPORT/LONGO CURSO;PORTO ORGANIZADO;951.376;0;0
2022;6;CARGA GERAL;PRODUTOS DIVERSOS;;IMPORT/EXPORT/LONGO CURSO;TUP;62.046;0;0
2022;6;CARGA GERAL;ROCHA FOSFATICA;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;1.276.576;0;0
2022;6;CARGA GERAL;SAFOL;;IMPORT/EXPORT/LONGO CURSO;PORTO ORGANIZADO;128.255;0;0
2022;6;CARGA GERAL;SAL;;IMPORTACAO/CABOTAGEM;PORTO ORGANIZADO;482.257;0;0
2022;6;CARGA GERAL;SAL;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;1.847.717;0;0
2022;6;CARGA GERAL;SAL A GRANEL;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;1.745.712;0;0
2022;6;CARGA GERAL;SODA CAUSITCA;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;289.068;0;0
2022;6;CARGA GERAL;SODA CAUSTICA;;IMPORT/EXPORT/CABOTAGEM;PORTO ORGANIZADO;475.033;0;0
2022;6;CARGA GERAL;SODA CAUSTICA;;IMPORT/EXPORT/CABOTAGEM;TUP;266.991;0;0
2022;6;CARGA GERAL;SODA CAUSTICA;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;589.533;0;0
2022;6;CARGA GERAL;SODA CAUSTICA LIQUIDA;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;599.212;0;0
2022;6;CARGA GERAL;SULFATO DE SODIO;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;283.846;317906;598
2022;6;CARGA GERAL;SULFATO DE SODIO;;IMPORTACAO/LONGO CURSO;TUP;160.435;179686;338
2022;6;CARGA GERAL;TRIGO;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;4.507.748;0;0
2022;6;CARGA GERAL;UAN;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;348.500;0;0
2022;6;CARGA GERAL;VAM ACIDO ACETICO ANIDRIDO ACETICO;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;378.201;0;0
2022;6;CONTEINER;A L C O O L;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;31.595;0;0
2022;6;CONTEINER;ACUCAR;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;381.186;7600000;240
2022;6;CONTEINER;ACUCAR;;EXPORTACAO/LONGO CURSO;TUP;25.095.905;0;0
2022;6;CONTEINER;ACUCAR A GRANEL;;EXPORTACAO/LONGO CURSO;TUP;4.275.881;0;0
2022;6;CONTEINER;ACUCAR GRANEL;;EXPORTACAO/LONGO CURSO;TUP;1.053.056;0;0
2022;6;CONTEINER;ALCOOL;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;8.906.740;0;0
2022;6;CONTEINER;ALCOOL;;IMP. LONGO CURSO/EXP. CABOTAGE;PORTO ORGANIZADO;174.817;0;0
2022;6;CONTEINER;ALCOOL;;IMPORT/EXPORT/LONGO CURSO;PORTO ORGANIZADO;8.325.271;0;0
2022;6;CONTEINER;ALCOOL;;IMPORT/EXPORT/LONGO CURSO;TUP;151.990;0;0
2022;6;CONTEINER;ALCOOL / TETRAMERO;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;819.877;0;0
2022;6;CONTEINER;AT DE MADEIRA;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;123.335;219420;165
2022;6;CONTEINER;ATADOS DE CELULOSE;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;1.049.600;540800;992
2022;6;CONTEINER;AUTOS/CAMINHOES/MAQUINAS/VLS;;EXPORTACAO/LONGO CURSO;TUP;27.019;14980;217
2022;6;CONTEINER;BENZENO;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;26.077;0;0
2022;6;CONTEINER;BUNKER;;IMPORTACAO/CABOTAGEM;TUP;13.305;0;0
2022;6;CONTEINER;C O M B U S T I V E L;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;506.120;0;0
2022;6;CONTEINER;CARGA GERAL;;EXPORTACAO/LONGO CURSO;TUP;193.542;139240;9892
2022;6;CONTEINER;CELULOSE;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;55.870.237;70569581;122884
2022;6;CONTEINER;CELULOSE;;EXPORTACAO/LONGO CURSO;TUP;1.673.726;842870;5520
2022;6;CONTEINER;COMBUSTIVEL;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;555.790;0;0
2022;6;CONTEINER;CONTAINER;;EXPORTACAO/LONGO CURSO;TUP;53.727;4257;141
2022;6;CONTEINER;CONTEINERES;;EXPORTACAO/LONGO CURSO;TUP;0;0;0
2022;6;CONTEINER;D I E S E L / S 500;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;121.429;0;0
2022;6;CONTEINER;DIESEL MARITIMO DIESEL S500;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;156.090;0;0
2022;6;CONTEINER;DIESEL S 10;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;53.639;0;0
2022;6;CONTEINER;DIESEL S 10/500/GASOL;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;194.827;0;0
2022;6;CONTEINER;DIESEL/ S500;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;60.358;0;0
2022;6;CONTEINER;DIESEL/S10 DIESEL MARIT;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;66.436;0;0
2022;6;CONTEINER;EDC;;IMPORT/EXPORT/CABOTAGEM;PORTO ORGANIZADO;108.036;0;0
2022;6;CONTEINER;ETANOL;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;129.002;0;0
2022;6;CONTEINER;ETHANOL;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;18.452;0;0
2022;6;CONTEINER;ETHANOL;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;131.588;0;0
2022;6;CONTEINER;ETHANOL;;IMPORT/EXPORT/CABOTAGEM;PORTO ORGANIZADO;131.008;0;0
2022;6;CONTEINER;FARELO;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;1.110.751;0;0
2022;6;CONTEINER;FARELO;;EXPORTACAO/LONGO CURSO;TUP;2.505.180;0;0
2022;6;CONTEINER;FARELO DE SOJA;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;2.283.914;0;0
2022;6;CONTEINER;FARELO DE SOJA;;EXPORTACAO/LONGO CURSO;TUP;1.563.761;0;0
2022;6;CONTEINER;FARELO DE SOJA A GRANEL;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;173.083;0;0
2022;6;CONTEINER;FENOL /AGUA DESMINERALIZADA;;IMPORT/EXPORT/LONGO CURSO;PORTO ORGANIZADO;371.531;0;0
2022;6;CONTEINER;FENOL /AGUA DESMINERALIZADA;;IMPORT/EXPORT/LONGO CURSO;TUP;151.990;0;0
2022;6;CONTEINER;GAS/D S10/D S500;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;172.982;0;0
2022;6;CONTEINER;GASOLINA /DIESEL MARIT;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;185.782;0;0
2022;6;CONTEINER;GASOLINA/ DIESEL S 500;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;155.418;0;0
2022;6;CONTEINER;GASOLINA/ DIESELS 10;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;38.393;0;0
2022;6;CONTEINER;MILHO;;EXPORTACAO/LONGO CURSO;TUP;5.096.183;0;0
2022;6;CONTEINER;MILHO A GRANEL;;EXPORTACAO/LONGO CURSO;TUP;372.263;0;0
2022;6;CONTEINER;MILHO GR;;EXPORTACAO/LONGO CURSO;TUP;68.378;0;0
2022;6;CONTEINER;NITRATO DE POTASSIO;;IMPORTACAO/LONGO CURSO;TUP;691.752;0;0
2022;6;CONTEINER;O L E O V E G E T A L;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;258.113;0;0
2022;6;CONTEINER;OLEO COMBUSTIVEL;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;1.283.509;0;0
2022;6;CONTEINER;SODA CAUSTICA;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;39.997;0;0
2022;6;CONTEINER;SOJA;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;8.420.229;0;0
2022;6;CONTEINER;SOJA;;EXPORTACAO/LONGO CURSO;TUP;20.445.000;0;0
2022;6;CONTEINER;SOJA A GRANEL;;EXPORTACAO/LONGO CURSO;TUP;6.021.096;0;0
2022;6;CONTEINER;SOJA GRANEL;;EXPORTACAO/LONGO CURSO;TUP;1.746.150;0;0
2022;6;CONTEINER;SUCO;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;1.592.975;0;0
2022;6;CONTEINER;SUCO;;IMPORT/EXPORT/LONGO CURSO;PORTO ORGANIZADO;221.840;0;0
2022;6;CONTEINER;SUCO;;IMPORT/EXPORT/LONGO CURSO;TUP;66.552;0;0
2022;6;CONTEINER;SUCO A GRANEL;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;430.123;0;0
2022;6;CONTEINER;SUCO CITRICO;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;582.553;0;0
